proj_x,proj_y,method,image_id,image_width,image_height,label_file,cluster_label
73.792366,0.93463683,TSNE,white_noised_master_yi_1_00149,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00149.txt,0
72.60634,-7.402805,TSNE,white_noised_master_yi_1_00150,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00150.txt,0
85.89497,-12.81373,TSNE,white_noised_master_yi_1_00151,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00151.txt,0
81.11882,-14.561271,TSNE,white_noised_master_yi_1_00152,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00152.txt,0
72.33113,-6.614631,TSNE,white_noised_master_yi_1_00153,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00153.txt,0
87.55401,1.0911121,TSNE,white_noised_master_yi_1_00154,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00154.txt,0
71.79306,-5.390683,TSNE,white_noised_master_yi_1_00155,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00155.txt,0
72.09692,-5.317814,TSNE,white_noised_master_yi_1_00156,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00156.txt,0
78.00482,-15.007451,TSNE,white_noised_master_yi_1_00157,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00157.txt,0
84.95608,-12.395095,TSNE,white_noised_master_yi_1_00158,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00158.txt,0
72.985344,1.8705385,TSNE,white_noised_master_yi_1_00159,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00159.txt,0
74.480255,-0.9567084,TSNE,white_noised_master_yi_1_00160,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00160.txt,0
84.79293,4.4250917,TSNE,white_noised_master_yi_1_00161,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00161.txt,0
80.893845,-9.209904,TSNE,white_noised_master_yi_1_00162,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00162.txt,0
84.35615,2.438846,TSNE,white_noised_master_yi_1_00163,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00163.txt,0
87.69688,-3.0595589,TSNE,white_noised_master_yi_1_00164,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00164.txt,0
80.897446,-9.239858,TSNE,white_noised_master_yi_1_00165,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00165.txt,0
76.023994,-1.0851294,TSNE,white_noised_master_yi_1_00166,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00166.txt,0
85.04533,-9.036753,TSNE,white_noised_master_yi_1_00167,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00167.txt,0
74.51027,0.7332236,TSNE,white_noised_master_yi_1_00168,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00168.txt,0
82.7121,-12.194633,TSNE,white_noised_master_yi_1_00169,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00169.txt,0
82.712166,-12.194654,TSNE,white_noised_master_yi_1_00170,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00170.txt,0
87.74199,-1.8049486,TSNE,white_noised_master_yi_1_00171,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00171.txt,0
76.198586,-1.0340883,TSNE,white_noised_master_yi_1_00172,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00172.txt,0
85.66159,-6.4827323,TSNE,white_noised_master_yi_1_00173,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00173.txt,0
85.04719,-9.039199,TSNE,white_noised_master_yi_1_00174,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00174.txt,0
81.04843,-12.510827,TSNE,white_noised_master_yi_1_00175,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00175.txt,0
86.61463,-3.9111323,TSNE,white_noised_master_yi_1_00176,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00176.txt,0
75.5927,-0.29427597,TSNE,white_noised_master_yi_1_00177,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00177.txt,0
-1.1281737,-62.962326,TSNE,white_noised_master_yi_1_00178,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00178.txt,0
85.80505,-2.9502103,TSNE,white_noised_master_yi_1_00179,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00179.txt,0
82.90405,-4.550867,TSNE,white_noised_master_yi_1_00180,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00180.txt,0
75.5152,-9.330613,TSNE,white_noised_master_yi_1_00181,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00181.txt,0
75.862915,-19.534195,TSNE,white_noised_master_yi_1_00182,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00182.txt,0
77.28792,-2.5992794,TSNE,white_noised_master_yi_1_00183,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00183.txt,0
82.37011,-13.113229,TSNE,white_noised_master_yi_1_00184,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00184.txt,0
81.04931,-3.654023,TSNE,white_noised_master_yi_1_00185,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00185.txt,0
84.21105,-4.9355664,TSNE,white_noised_master_yi_1_00186,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00186.txt,0
69.30176,-5.5109673,TSNE,white_noised_master_yi_1_00187,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00187.txt,0
73.05247,-11.354577,TSNE,white_noised_master_yi_1_00188,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00188.txt,0
75.66052,-16.753077,TSNE,white_noised_master_yi_1_00189,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00189.txt,0
85.724976,-6.343566,TSNE,white_noised_master_yi_1_00190,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00190.txt,0
74.41997,-14.263593,TSNE,white_noised_master_yi_1_00191,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00191.txt,0
77.5545,-15.400982,TSNE,white_noised_master_yi_1_00192,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00192.txt,0
71.42338,-7.9655423,TSNE,white_noised_master_yi_1_00193,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00193.txt,0
68.69298,0.028950643,TSNE,white_noised_master_yi_1_00194,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00194.txt,0
79.583694,-15.783229,TSNE,white_noised_master_yi_1_00195,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00195.txt,0
73.59453,-16.739655,TSNE,white_noised_master_yi_1_00196,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00196.txt,0
84.95817,-7.076609,TSNE,white_noised_master_yi_1_00197,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00197.txt,0
8.554352,-74.328804,TSNE,white_noised_master_yi_1_00198,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00198.txt,0
6.8833485,-78.84455,TSNE,white_noised_master_yi_1_00199,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00199.txt,0
8.100716,-88.667114,TSNE,white_noised_master_yi_1_00200,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00200.txt,0
28.40628,-76.337105,TSNE,white_noised_master_yi_1_00201,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00201.txt,0
23.800434,-82.53565,TSNE,white_noised_master_yi_1_00202,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00202.txt,0
25.65664,-83.027725,TSNE,white_noised_master_yi_1_00203,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00203.txt,0
26.298223,-82.33361,TSNE,white_noised_master_yi_1_00204,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00204.txt,0
24.803705,-82.67674,TSNE,white_noised_master_yi_1_00205,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00205.txt,0
24.98384,-83.33912,TSNE,white_noised_master_yi_1_00206,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00206.txt,0
25.040983,-82.33274,TSNE,white_noised_master_yi_1_00207,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00207.txt,0
25.411983,-81.49872,TSNE,white_noised_master_yi_1_00208,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00208.txt,0
25.67228,-83.53635,TSNE,white_noised_master_yi_1_00209,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00209.txt,0
24.061798,-83.056755,TSNE,white_noised_master_yi_1_00210,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00210.txt,0
24.987152,-81.48792,TSNE,white_noised_master_yi_1_00211,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00211.txt,0
25.477158,-82.10207,TSNE,white_noised_master_yi_1_00212,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00212.txt,0
29.717339,-75.26474,TSNE,white_noised_master_yi_1_00213,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00213.txt,0
30.142931,-74.546326,TSNE,white_noised_master_yi_1_00214,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00214.txt,0
30.987463,-73.4133,TSNE,white_noised_master_yi_1_00215,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00215.txt,0
33.11623,-70.89285,TSNE,white_noised_master_yi_1_00216,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00216.txt,0
35.245796,-70.37953,TSNE,white_noised_master_yi_1_00217,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00217.txt,0
34.69211,-69.551735,TSNE,white_noised_master_yi_1_00218,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00218.txt,0
34.875828,-71.06861,TSNE,white_noised_master_yi_1_00219,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00219.txt,0
34.610703,-70.65459,TSNE,white_noised_master_yi_1_00220,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00220.txt,0
32.37756,-68.52916,TSNE,white_noised_master_yi_1_00221,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00221.txt,0
30.157848,-60.719795,TSNE,white_noised_master_yi_1_00222,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00222.txt,0
28.141142,-61.529488,TSNE,white_noised_master_yi_1_00223,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00223.txt,0
59.729065,-32.25486,TSNE,white_noised_master_yi_1_00224,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00224.txt,0
79.13062,-14.78837,TSNE,white_noised_master_yi_1_00225,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00225.txt,0
75.87098,-22.367788,TSNE,white_noised_master_yi_1_00226,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00226.txt,0
74.97092,-24.172003,TSNE,white_noised_master_yi_1_00227,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00227.txt,0
85.60673,-13.5275345,TSNE,white_noised_master_yi_1_00228,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00228.txt,0
10.398611,-71.81415,TSNE,white_noised_master_yi_1_00229,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00229.txt,0
9.479717,-72.69969,TSNE,white_noised_master_yi_1_00230,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00230.txt,0
11.291132,-72.276,TSNE,white_noised_master_yi_1_00231,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00231.txt,0
11.329435,-72.839775,TSNE,white_noised_master_yi_1_00232,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00232.txt,0
14.000834,-71.76706,TSNE,white_noised_master_yi_1_00233,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00233.txt,0
11.910887,-72.25432,TSNE,white_noised_master_yi_1_00234,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00234.txt,0
19.875969,-66.92694,TSNE,white_noised_master_yi_1_00235,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00235.txt,0
75.77475,-24.07151,TSNE,white_noised_master_yi_1_00236,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00236.txt,0
81.08001,-16.43823,TSNE,white_noised_master_yi_1_00237,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00237.txt,0
13.16717,-72.146484,TSNE,white_noised_master_yi_1_00238,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00238.txt,0
13.693464,-70.80122,TSNE,white_noised_master_yi_1_00239,360,360,..\mid_dataset\labels\white_noised_master_yi_1_00239.txt,0
-40.27943,-17.7149,TSNE,white_noised_nocturne_1_00000,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00000.txt,3
-39.736313,-17.689575,TSNE,white_noised_nocturne_1_00001,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00001.txt,3
-35.560875,-16.739426,TSNE,white_noised_nocturne_1_00002,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00002.txt,3
-34.521046,-16.917154,TSNE,white_noised_nocturne_1_00003,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00003.txt,3
-32.172436,-16.344383,TSNE,white_noised_nocturne_1_00004,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00004.txt,3
-29.624117,-15.986897,TSNE,white_noised_nocturne_1_00005,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00005.txt,3
-28.315619,-15.977512,TSNE,white_noised_nocturne_1_00006,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00006.txt,3
-26.984701,-15.105001,TSNE,white_noised_nocturne_1_00007,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00007.txt,3
-96.4157,13.190207,TSNE,white_noised_nocturne_1_00008,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00008.txt,0
-62.729244,30.627953,TSNE,white_noised_nocturne_1_00009,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00009.txt,0
-61.276466,29.636097,TSNE,white_noised_nocturne_1_00010,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00010.txt,0
-59.63792,29.44806,TSNE,white_noised_nocturne_1_00011,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00011.txt,0
-56.903564,27.397243,TSNE,white_noised_nocturne_1_00012,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00012.txt,0
-53.908653,25.569096,TSNE,white_noised_nocturne_1_00013,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00013.txt,0
-52.722267,23.452576,TSNE,white_noised_nocturne_1_00014,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00014.txt,0
-50.649055,21.219107,TSNE,white_noised_nocturne_1_00015,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00015.txt,0
-50.09575,19.016552,TSNE,white_noised_nocturne_1_00016,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00016.txt,0
-49.062855,16.072699,TSNE,white_noised_nocturne_1_00017,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00017.txt,0
-47.528175,14.503778,TSNE,white_noised_nocturne_1_00018,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00018.txt,0
-46.496796,12.026846,TSNE,white_noised_nocturne_1_00019,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00019.txt,0
-43.133335,9.80372,TSNE,white_noised_nocturne_1_00020,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00020.txt,0
-41.635677,8.80308,TSNE,white_noised_nocturne_1_00021,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00021.txt,0
-37.878338,9.177554,TSNE,white_noised_nocturne_1_00022,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00022.txt,0
-36.873615,9.782533,TSNE,white_noised_nocturne_1_00023,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00023.txt,0
-31.649149,15.235789,TSNE,white_noised_nocturne_1_00024,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00024.txt,0
-30.075764,14.662882,TSNE,white_noised_nocturne_1_00025,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00025.txt,0
-24.659138,20.902458,TSNE,white_noised_nocturne_1_00026,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00026.txt,0
-22.757906,20.208925,TSNE,white_noised_nocturne_1_00027,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00027.txt,0
-22.004814,23.576134,TSNE,white_noised_nocturne_1_00028,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00028.txt,0
-14.151287,31.360239,TSNE,white_noised_nocturne_1_00029,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00029.txt,0
-15.391999,31.160809,TSNE,white_noised_nocturne_1_00030,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00030.txt,0
-9.2192745,37.09472,TSNE,white_noised_nocturne_1_00031,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00031.txt,0
-0.7456547,42.959316,TSNE,white_noised_nocturne_1_00032,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00032.txt,0
0.32404566,44.14653,TSNE,white_noised_nocturne_1_00033,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00033.txt,0
1.3386954,47.116657,TSNE,white_noised_nocturne_1_00034,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00034.txt,0
2.1089013,46.65602,TSNE,white_noised_nocturne_1_00035,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00035.txt,0
8.022556,63.17695,TSNE,white_noised_nocturne_1_00036,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00036.txt,0
7.978012,65.341,TSNE,white_noised_nocturne_1_00037,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00037.txt,0
7.5863185,65.99469,TSNE,white_noised_nocturne_1_00038,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00038.txt,0
11.547517,72.79814,TSNE,white_noised_nocturne_1_00039,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00039.txt,0
16.004152,76.77608,TSNE,white_noised_nocturne_1_00040,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00040.txt,0
17.198214,76.944244,TSNE,white_noised_nocturne_1_00041,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00041.txt,0
22.07322,81.177315,TSNE,white_noised_nocturne_1_00042,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00042.txt,0
27.853796,82.73528,TSNE,white_noised_nocturne_1_00043,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00043.txt,0
33.923466,82.057785,TSNE,white_noised_nocturne_1_00044,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00044.txt,0
36.07261,80.181564,TSNE,white_noised_nocturne_1_00045,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00045.txt,0
39.19719,74.72862,TSNE,white_noised_nocturne_1_00046,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00046.txt,0
40.549263,70.63839,TSNE,white_noised_nocturne_1_00047,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00047.txt,0
41.324696,63.72483,TSNE,white_noised_nocturne_1_00048,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00048.txt,0
45.7948,57.474316,TSNE,white_noised_nocturne_1_00049,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00049.txt,0
33.30408,53.889816,TSNE,white_noised_nocturne_1_00050,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00050.txt,0
29.884443,54.000446,TSNE,white_noised_nocturne_1_00051,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00051.txt,0
29.478346,43.279892,TSNE,white_noised_nocturne_1_00052,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00052.txt,0
41.433,34.47528,TSNE,white_noised_nocturne_1_00053,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00053.txt,0
67.4111,-69.83876,TSNE,white_noised_nocturne_1_00054,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00054.txt,0
53.81981,-47.721478,TSNE,white_noised_nocturne_1_00055,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00055.txt,0
33.050808,-16.514656,TSNE,white_noised_nocturne_1_00056,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00056.txt,0
41.958584,-19.600964,TSNE,white_noised_nocturne_1_00057,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00057.txt,0
45.046627,-35.462692,TSNE,white_noised_nocturne_1_00058,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00058.txt,0
29.73838,-58.362633,TSNE,white_noised_nocturne_1_00059,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00059.txt,0
29.303915,-61.504383,TSNE,white_noised_nocturne_1_00060,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00060.txt,0
31.198256,-68.64177,TSNE,white_noised_nocturne_1_00061,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00061.txt,0
32.819782,-70.533356,TSNE,white_noised_nocturne_1_00062,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00062.txt,0
34.62394,-69.54561,TSNE,white_noised_nocturne_1_00063,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00063.txt,0
22.91635,-56.20152,TSNE,white_noised_nocturne_1_00064,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00064.txt,0
23.017645,-55.29507,TSNE,white_noised_nocturne_1_00065,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00065.txt,0
15.628348,-54.196434,TSNE,white_noised_nocturne_1_00066,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00066.txt,0
13.806711,-53.680786,TSNE,white_noised_nocturne_1_00067,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00067.txt,0
14.5858,-53.277416,TSNE,white_noised_nocturne_1_00068,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00068.txt,0
15.470992,-52.37527,TSNE,white_noised_nocturne_1_00069,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00069.txt,0
17.135857,-50.54419,TSNE,white_noised_nocturne_1_00070,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00070.txt,0
25.18308,-45.693882,TSNE,white_noised_nocturne_1_00071,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00071.txt,0
31.600912,-43.45263,TSNE,white_noised_nocturne_1_00072,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00072.txt,0
36.98366,-29.367117,TSNE,white_noised_nocturne_1_00073,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00073.txt,0
38.497982,-31.204388,TSNE,white_noised_nocturne_1_00074,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00074.txt,0
55.69516,-4.3612375,TSNE,white_noised_nocturne_1_00075,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00075.txt,0
56.10136,2.1446283,TSNE,white_noised_nocturne_1_00076,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00076.txt,0
-2.7179022,-0.43661156,TSNE,white_noised_nocturne_1_00077,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00077.txt,0
-10.48005,-4.043428,TSNE,white_noised_nocturne_1_00078,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00078.txt,0
-23.558178,-3.970405,TSNE,white_noised_nocturne_1_00079,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00079.txt,0
-24.643328,-3.8280783,TSNE,white_noised_nocturne_1_00080,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00080.txt,0
18.67457,17.321548,TSNE,white_noised_nocturne_1_00081,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00081.txt,0
22.292202,22.219885,TSNE,white_noised_nocturne_1_00082,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00082.txt,0
17.732376,32.18603,TSNE,white_noised_nocturne_1_00083,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00083.txt,0
27.985447,46.18476,TSNE,white_noised_nocturne_1_00084,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00084.txt,0
28.502861,53.95511,TSNE,white_noised_nocturne_1_00085,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00085.txt,0
29.048918,53.562195,TSNE,white_noised_nocturne_1_00086,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00086.txt,0
30.097548,54.84364,TSNE,white_noised_nocturne_1_00087,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00087.txt,0
28.349768,47.45566,TSNE,white_noised_nocturne_1_00088,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00088.txt,0
31.08023,34.435703,TSNE,white_noised_nocturne_1_00089,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00089.txt,0
35.319447,24.153818,TSNE,white_noised_nocturne_1_00090,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00090.txt,0
33.60975,3.1706948,TSNE,white_noised_nocturne_1_00091,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00091.txt,0
14.979726,5.845719,TSNE,white_noised_nocturne_1_00092,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00092.txt,0
13.762228,5.13763,TSNE,white_noised_nocturne_1_00093,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00093.txt,0
11.297762,3.3930137,TSNE,white_noised_nocturne_1_00094,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00094.txt,0
11.009883,1.713979,TSNE,white_noised_nocturne_1_00095,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00095.txt,0
11.842745,4.614228,TSNE,white_noised_nocturne_1_00096,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00096.txt,0
14.0223465,0.07181988,TSNE,white_noised_nocturne_1_00097,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00097.txt,0
13.8934355,5.478507,TSNE,white_noised_nocturne_1_00098,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00098.txt,0
12.188709,7.3932767,TSNE,white_noised_nocturne_1_00099,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00099.txt,0
10.097794,2.5119846,TSNE,white_noised_nocturne_1_00100,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00100.txt,0
16.092722,2.1363063,TSNE,white_noised_nocturne_1_00101,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00101.txt,0
15.400028,2.8759112,TSNE,white_noised_nocturne_1_00102,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00102.txt,0
10.649586,3.2628984,TSNE,white_noised_nocturne_1_00103,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00103.txt,0
12.296112,5.6582084,TSNE,white_noised_nocturne_1_00104,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00104.txt,0
15.395648,3.9797497,TSNE,white_noised_nocturne_1_00105,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00105.txt,0
15.019491,0.93390894,TSNE,white_noised_nocturne_1_00106,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00106.txt,0
10.995133,1.4719617,TSNE,white_noised_nocturne_1_00107,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00107.txt,0
19.411299,3.5611472,TSNE,white_noised_nocturne_1_00108,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00108.txt,0
13.655477,0.15737338,TSNE,white_noised_nocturne_1_00109,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00109.txt,0
15.185121,5.158583,TSNE,white_noised_nocturne_1_00110,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00110.txt,0
28.164366,12.636487,TSNE,white_noised_nocturne_1_00111,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00111.txt,0
25.14584,20.886272,TSNE,white_noised_nocturne_1_00112,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00112.txt,0
16.926119,32.12853,TSNE,white_noised_nocturne_1_00113,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00113.txt,0
14.351429,27.96044,TSNE,white_noised_nocturne_1_00114,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00114.txt,0
10.015494,25.978018,TSNE,white_noised_nocturne_1_00115,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00115.txt,0
10.585785,24.808388,TSNE,white_noised_nocturne_1_00116,360,360,..\mid_dataset\labels\white_noised_nocturne_1_00116.txt,0
